,InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
1473,70036,32,1,73084,3,1063,1001,13,11,2022-05-24,11213,False,,,"Suite 157, 1119 Friar Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71086""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:15:00"",""ConNote"":""EAN-125-71086"",""DriverID"":19,""Latitude"":32.3132003,""Longitude"":-97.0116691,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:15:00"",""ReceivedBy"":""Nikolajs Kalejs""}",2016-05-25 12:15:00,Nikolajs Kalejs,19,2016-05-25 07:00:00
1474,70037,995,995,73085,3,3195,3195,3,11,2022-05-24,10574,False,,,"Suite 11, 1012 Sidhu Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71087""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:20:00"",""ConNote"":""EAN-125-71087"",""DriverID"":19,""Latitude"":44.8738805,""Longitude"":-88.1428798,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:20:00"",""ReceivedBy"":""Kumar Naicker""}",2016-05-25 12:20:00,Kumar Naicker,19,2016-05-25 07:00:00
1475,70038,185,1,73086,3,1369,1001,15,11,2022-05-24,16322,False,,,"Suite 174, 920 Nesic Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71088""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:25:00"",""ConNote"":""EAN-125-71088"",""DriverID"":19,""Latitude"":30.6926971,""Longitude"":-92.3981875,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:25:00"",""ReceivedBy"":""Truman Eder""}",2016-05-25 12:25:00,Truman Eder,19,2016-05-25 07:00:00
1476,70039,5,1,73087,3,1009,1001,16,11,2022-05-24,16644,False,,,"Unit 176, 1674 Skujins Boulevard",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71089""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:30:00"",""ConNote"":""EAN-125-71089"",""DriverID"":19,""Latitude"":43.1992244,""Longitude"":-78.5761394,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:30:00"",""ReceivedBy"":""Johanna Huiting""}",2016-05-25 12:30:00,Johanna Huiting,19,2016-05-25 07:00:00
1477,70040,461,401,73088,3,2121,2001,3,11,2022-05-24,18168,False,,,"Shop 59, 75 Chang Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71090""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:35:00"",""ConNote"":""EAN-125-71090"",""DriverID"":19,""Latitude"":31.2810176,""Longitude"":-94.9135442,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:35:00"",""ReceivedBy"":""Ganesh Mukherjee""}",2016-05-25 12:35:00,Ganesh Mukherjee,19,2016-05-25 07:00:00
1478,70041,557,401,73089,3,2313,2001,20,11,2022-05-24,14056,False,,,"Suite 185, 1687 Ornlamai Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71091""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:40:00"",""ConNote"":""EAN-125-71091"",""DriverID"":19,""Latitude"":35.0408767,""Longitude"":-107.4219909,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:40:00"",""ReceivedBy"":""Mary Barney""}",2016-05-25 12:40:00,Mary Barney,19,2016-05-25 07:00:00
1479,70042,940,940,73090,3,3140,3140,15,11,2022-05-24,10969,False,,,"Shop 19, 487 PrabhupÄda Lane",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71092""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:45:00"",""ConNote"":""EAN-125-71092"",""DriverID"":19,""Latitude"":28.6599945,""Longitude"":-96.4133057,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-25T12:45:00"",""ReceivedBy"":""Lorin Astrom""}",2016-05-25 12:45:00,Lorin Astrom,19,2016-05-25 07:00:00
1480,70043,472,401,73091,3,2143,2001,7,11,2022-05-24,12845,False,,,"Shop 170, 820 Kubatova Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71093""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:50:00"",""ConNote"":""EAN-125-71093"",""DriverID"":19,""Latitude"":33.7839084,""Longitude"":-116.9586350,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-25T12:50:00"",""ReceivedBy"":""Slavko Pavlovic""}",2016-05-25 12:50:00,Slavko Pavlovic,19,2016-05-25 07:00:00
1481,70044,823,823,73092,3,3023,3023,2,11,2022-05-24,15878,False,,,"Unit 9, 266 Shenoy Road",,3,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71094""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T12:55:00"",""ConNote"":""EAN-125-71094"",""DriverID"":19,""Latitude"":42.4788677,""Longitude"":-94.7188696,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T12:55:00"",""ReceivedBy"":""Francisca Laureano""}",2016-05-25 12:55:00,Francisca Laureano,19,2016-05-25 07:00:00
1482,70045,581,401,73093,3,2361,2001,14,11,2022-05-24,17593,False,,,"Shop 283, 1167 Thota Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71095""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:00:00"",""ConNote"":""EAN-125-71095"",""DriverID"":19,""Latitude"":48.6691740,""Longitude"":-98.8326307,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T13:00:00"",""ReceivedBy"":""Youssef Eriksson""}",2016-05-25 13:00:00,Youssef Eriksson,19,2016-05-25 07:00:00
1483,70046,821,821,73094,3,3021,3021,20,11,2022-05-24,14524,False,,,"Shop 24, 643 Logan Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71096""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:05:00"",""ConNote"":""EAN-125-71096"",""DriverID"":19,""Latitude"":18.4413351,""Longitude"":-66.1182218,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-25T13:05:00"",""ReceivedBy"":""Kwanjai Saowaluk""}",2016-05-25 13:05:00,Kwanjai Saowaluk,19,2016-05-25 07:00:00
1484,70047,42,1,73095,3,1083,1001,2,11,2022-05-24,16696,False,,,"Unit 61, 474 Tran Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71097""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:10:00"",""ConNote"":""EAN-125-71097"",""DriverID"":19,""Latitude"":43.2461810,""Longitude"":-74.5176433,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-25T13:10:00"",""ReceivedBy"":""Chandrakanta Raut""}",2016-05-25 13:10:00,Chandrakanta Raut,19,2016-05-25 07:00:00
1485,70048,470,401,73096,3,2139,2001,13,11,2022-05-24,18206,False,,,"Unit 40, 1521 Phan Crescent",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71098""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:15:00"",""ConNote"":""EAN-125-71098"",""DriverID"":19,""Latitude"":29.5480071,""Longitude"":-98.2911235,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T13:15:00"",""ReceivedBy"":""Libuse Srbova""}",2016-05-25 13:15:00,Libuse Srbova,19,2016-05-25 07:00:00
1486,70049,593,401,73097,3,2385,2001,14,11,2022-05-24,19991,False,,,"Suite 51, 1342 Gajula Boulevard",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71099""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:20:00"",""ConNote"":""EAN-125-71099"",""DriverID"":19,""Latitude"":35.8697483,""Longitude"":-106.0041892,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T13:20:00"",""ReceivedBy"":""Jae-Hwa Shin""}",2016-05-25 13:20:00,Jae-Hwa Shin,19,2016-05-25 07:00:00
1487,70050,896,896,73098,3,3096,3096,8,11,2022-05-24,17657,False,,,"Unit 22, 349 Berggren Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71100""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:25:00"",""ConNote"":""EAN-125-71100"",""DriverID"":19,""Latitude"":41.6167766,""Longitude"":-70.4369703,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T13:25:00"",""ReceivedBy"":""Leonardo Folliero""}",2016-05-25 13:25:00,Leonardo Folliero,19,2016-05-25 07:00:00
1488,70051,829,829,73099,3,3029,3029,13,11,2022-05-24,11048,False,,,"Shop 3, 1188 Krastins Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-24T12:00:00"",""ConNote"":""EAN-125-71101""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-25T13:30:00"",""ConNote"":""EAN-125-71101"",""DriverID"":19,""Latitude"":38.0527925,""Longitude"":-97.1278103,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-25T13:30:00"",""ReceivedBy"":""Jack Walker""}",2016-05-25 13:30:00,Jack Walker,19,2016-05-25 07:00:00
1489,70052,440,401,71901,3,2079,2001,8,6,2022-05-25,12460,False,,,"Suite 121, 1277 Almeida Street",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71102""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:05:00"",""ConNote"":""EAN-125-71102"",""DriverID"":19,""Latitude"":34.9934707,""Longitude"":-96.9474153,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:05:00"",""ReceivedBy"":""Kadir Usenuly""}",2016-05-26 07:05:00,Kadir Usenuly,19,2016-05-26 07:00:00
1490,70053,170,1,71997,3,1339,1001,15,6,2022-05-25,13651,False,,,"Unit 109, 1568 Srisati Boulevard",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71103""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:10:00"",""ConNote"":""EAN-125-71103"",""DriverID"":19,""Latitude"":40.8884329,""Longitude"":-73.8281895,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:10:00"",""ReceivedBy"":""Daniella Barbosa""}",2016-05-26 07:10:00,Daniella Barbosa,19,2016-05-26 07:00:00
1491,70054,1044,1044,72517,3,3244,3244,13,6,2022-05-25,14991,False,,,"Shop 27, 835 Kamala Lane",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71104""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:15:00"",""ConNote"":""EAN-125-71104"",""DriverID"":19,""Latitude"":30.0207608,""Longitude"":-92.1826264,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:15:00"",""ReceivedBy"":""Hanita Nookala""}",2016-05-26 07:15:00,Hanita Nookala,19,2016-05-26 07:00:00
1492,70055,88,1,73026,3,1175,1001,20,6,2022-05-25,17209,False,,,"Shop 226, 609 Sidhu Crescent",,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71105""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:20:00"",""ConNote"":""EAN-125-71105"",""DriverID"":19,""Latitude"":42.6703687,""Longitude"":-71.3020052,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:20:00"",""ReceivedBy"":""Amarendra Ankitham""}",2016-05-26 07:20:00,Amarendra Ankitham,19,2016-05-26 07:00:00
1493,70056,985,985,73106,3,3185,3185,8,6,2022-05-25,12844,False,,,"Unit 17, 1653 Huq Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71106""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:25:00"",""ConNote"":""EAN-125-71106"",""DriverID"":19,""Latitude"":45.7763419,""Longitude"":-92.6827041,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:25:00"",""ReceivedBy"":""Roko Ilic""}",2016-05-26 07:25:00,Roko Ilic,19,2016-05-26 07:00:00
1494,70057,87,1,73107,3,1173,1001,16,6,2022-05-25,16232,False,,,"Shop 282, 1484 Wintle Lane",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71107""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:30:00"",""ConNote"":""EAN-125-71107"",""DriverID"":19,""Latitude"":43.0042365,""Longitude"":-75.2598859,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:30:00"",""ReceivedBy"":""Isabell  Duperre""}",2016-05-26 07:30:00,Isabell  Duperre,19,2016-05-26 07:00:00
1495,70058,483,401,73108,3,2165,2001,6,6,2022-05-25,17896,False,,,"Suite 275, 593 Huq Avenue",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71108""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:35:00"",""ConNote"":""EAN-125-71108"",""DriverID"":19,""Latitude"":33.8487376,""Longitude"":-82.2598460,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:35:00"",""ReceivedBy"":""Klara Rakus""}",2016-05-26 07:35:00,Klara Rakus,19,2016-05-26 07:00:00
1496,70059,1046,1046,73109,3,3246,3246,6,6,2022-05-25,16913,False,,,"Unit 29, 315 Caterina Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71109""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:40:00"",""ConNote"":""EAN-125-71109"",""DriverID"":19,""Latitude"":40.8006567,""Longitude"":-73.7284647,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:40:00"",""ReceivedBy"":""Christian Couet""}",2016-05-26 07:40:00,Christian Couet,19,2016-05-26 07:00:00
1497,70060,477,401,73110,3,2153,2001,15,6,2022-05-25,19056,False,,,"Shop 232, 856 Sarkar Street",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71110""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:45:00"",""ConNote"":""EAN-125-71110"",""DriverID"":19,""Latitude"":31.8184955,""Longitude"":-90.4964839,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:45:00"",""ReceivedBy"":""Astrid Poisson""}",2016-05-26 07:45:00,Astrid Poisson,19,2016-05-26 07:00:00
1498,70061,1047,1047,73111,3,3247,3247,20,6,2022-05-25,15645,False,,,"Shop 12, 849 Kristophe  Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71111""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:50:00"",""ConNote"":""EAN-125-71111"",""DriverID"":19,""Latitude"":44.4889465,""Longitude"":-71.5692510,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:50:00"",""ReceivedBy"":""Ivana Hadrabova""}",2016-05-26 07:50:00,Ivana Hadrabova,19,2016-05-26 07:00:00
1499,70062,122,1,73112,3,1243,1001,3,6,2022-05-25,13454,False,,,"Unit 23, 1748 Aalto Crescent",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71112""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T07:55:00"",""ConNote"":""EAN-125-71112"",""DriverID"":19,""Latitude"":38.1375074,""Longitude"":-102.8504765,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T07:55:00"",""ReceivedBy"":""Mauri Enestam""}",2016-05-26 07:55:00,Mauri Enestam,19,2016-05-26 07:00:00
1500,70063,494,401,73113,3,2187,2001,14,6,2022-05-25,19980,False,,,"Suite 297, 1726 Zahradnicek Crescent",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71113""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:00:00"",""ConNote"":""EAN-125-71113"",""DriverID"":19,""Latitude"":38.9152705,""Longitude"":-104.8221988,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:00:00"",""ReceivedBy"":""Sirirat Kongpaisarn""}",2016-05-26 08:00:00,Sirirat Kongpaisarn,19,2016-05-26 07:00:00
1501,70064,458,401,73114,3,2115,2001,3,6,2022-05-25,15142,False,,,"Shop 23, 1813 Koppel Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71114""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:05:00"",""ConNote"":""EAN-125-71114"",""DriverID"":19,""Latitude"":33.2459512,""Longitude"":-87.6877882,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:05:00"",""ReceivedBy"":""Miguel Paez""}",2016-05-26 08:05:00,Miguel Paez,19,2016-05-26 07:00:00
1502,70065,177,1,73115,3,1353,1001,7,6,2022-05-25,18891,False,,,"Suite 93, 185 Saikkonen Avenue",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71115""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:10:00"",""ConNote"":""EAN-125-71115"",""DriverID"":19,""Latitude"":39.8450942,""Longitude"":-77.3608197,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:10:00"",""ReceivedBy"":""Ngai Lam""}",2016-05-26 08:10:00,Ngai Lam,19,2016-05-26 07:00:00
1503,70066,887,887,73116,3,3087,3087,16,6,2022-05-25,10112,False,,,"Shop 9, 1349 Lukstina Road",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71116""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:15:00"",""ConNote"":""EAN-125-71116"",""DriverID"":19,""Latitude"":42.1628912,""Longitude"":-123.6481235,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:15:00"",""ReceivedBy"":""Baran Jonsson""}",2016-05-26 08:15:00,Baran Jonsson,19,2016-05-26 07:00:00
1504,70067,576,401,73117,3,2351,2001,3,6,2022-05-25,12234,False,,,"Shop 156, 1428 Mercier Avenue",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71117""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:20:00"",""ConNote"":""EAN-125-71117"",""DriverID"":19,""Latitude"":41.6291984,""Longitude"":-87.9308893,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:20:00"",""ReceivedBy"":""Kahkushan Shakiba""}",2016-05-26 08:20:00,Kahkushan Shakiba,19,2016-05-26 07:00:00
1505,70068,446,401,73118,3,2091,2001,20,6,2022-05-25,16300,False,,,"Unit 160, 782 Chakraborty Road",,2,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71118""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:25:00"",""ConNote"":""EAN-125-71118"",""DriverID"":19,""Latitude"":30.8443611,""Longitude"":-92.2579050,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:25:00"",""ReceivedBy"":""Chetana Kamath""}",2016-05-26 08:25:00,Chetana Kamath,19,2016-05-26 07:00:00
1506,70069,586,401,73119,3,2371,2001,20,6,2022-05-25,13352,False,,,"Shop 204, 167 Kubatova Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71119""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:30:00"",""ConNote"":""EAN-125-71119"",""DriverID"":19,""Latitude"":29.1924772,""Longitude"":-81.9173071,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:30:00"",""ReceivedBy"":""Anete Kundzina""}",2016-05-26 08:30:00,Anete Kundzina,19,2016-05-26 07:00:00
1507,70070,896,896,73120,3,3096,3096,6,6,2022-05-25,11705,False,,,"Unit 22, 349 Berggren Street",,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71120""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:35:00"",""ConNote"":""EAN-125-71120"",""DriverID"":19,""Latitude"":41.6167766,""Longitude"":-70.4369703,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:35:00"",""ReceivedBy"":""Leonardo Folliero""}",2016-05-26 08:35:00,Leonardo Folliero,19,2016-05-26 07:00:00
1508,70071,568,401,73121,3,2335,2001,20,6,2022-05-25,12659,False,,,"Suite 158, 519 Deslauriers Street",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71121""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:40:00"",""ConNote"":""EAN-125-71121"",""DriverID"":19,""Latitude"":32.5265264,""Longitude"":-96.8863898,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:40:00"",""ReceivedBy"":""Linda Ledezma""}",2016-05-26 08:40:00,Linda Ledezma,19,2016-05-26 07:00:00
1509,70072,863,863,73122,3,3063,3063,14,6,2022-05-25,12441,False,,,"Shop 9, 1501 Tuntayakul Crescent",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71122""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:45:00"",""ConNote"":""EAN-125-71122"",""DriverID"":19,""Latitude"":41.1548173,""Longitude"":-74.2268140,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:45:00"",""ReceivedBy"":""Jakub Lukes""}",2016-05-26 08:45:00,Jakub Lukes,19,2016-05-26 07:00:00
1510,70073,506,401,73123,3,2211,2001,3,6,2022-05-25,14640,False,,,"Shop 54, 659 Mookjai Road",,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71123""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:50:00"",""ConNote"":""EAN-125-71123"",""DriverID"":19,""Latitude"":39.5731739,""Longitude"":-74.2315292,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:50:00"",""ReceivedBy"":""Milica Stojkovic""}",2016-05-26 08:50:00,Milica Stojkovic,19,2016-05-26 07:00:00
1511,70074,417,401,73124,3,2033,2001,15,6,2022-05-25,16495,False,,,"Shop 144, 310 Benipal Lane",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71124""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T08:55:00"",""ConNote"":""EAN-125-71124"",""DriverID"":19,""Latitude"":45.3141273,""Longitude"":-91.6510007,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T08:55:00"",""ReceivedBy"":""Chandranath Bose""}",2016-05-26 08:55:00,Chandranath Bose,19,2016-05-26 07:00:00
1512,70075,48,1,73125,3,1095,1001,2,6,2022-05-25,16676,False,,,"Shop 40, 197 Jaramillo Street",,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71125""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:00:00"",""ConNote"":""EAN-125-71125"",""DriverID"":19,""Latitude"":47.6965622,""Longitude"":-117.2107634,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:00:00"",""ReceivedBy"":""Daniela Barrios""}",2016-05-26 09:00:00,Daniela Barrios,19,2016-05-26 07:00:00
1513,70076,486,401,73126,3,2171,2001,8,6,2022-05-25,16555,False,,,"Unit 143, 1197 Debeljak Avenue",,1,1,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71126""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:05:00"",""ConNote"":""EAN-125-71126"",""DriverID"":19,""Latitude"":41.0353371,""Longitude"":-80.5364593,""Status"":""Delivered""}],""DeliveredWhen"":""2016-05-26T09:05:00"",""ReceivedBy"":""Dimitry Profis""}",2016-05-26 09:05:00,Dimitry Profis,19,2016-05-26 07:00:00
1514,70077,596,401,73127,3,2391,2001,20,6,2022-05-25,14882,False,,,"Suite 283, 1014 Wattanasin Avenue",,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2016-05-25T12:00:00"",""ConNote"":""EAN-125-71127""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2016-05-26T09:10:00"",""ConNote"":""EAN-125-71127"",""DriverID"":19,""Latitude"":41.0334305,""Longitude"":-73.5995698,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2016-05-26T09:10:00"",""ReceivedBy"":""Ranjeet Haldar""}",2016-05-26 09:10:00,Ranjeet Haldar,19,2016-05-26 07:00:00
